record_id,old_filename,new_filename,old_relative_path,new_relative_path,naming_basis,source_page_url,download_url,sha256,status
JSIT-510402/510103,DD5832D6353B1811E38A4F60F40_C5C0E7D0_1F8DA3.pdf,江苏信息职业技术学院-微电子技术专业群-应用电子技术.pdf,documents/江苏/JSIT_江苏信息职业技术学院/微电子技术专业群/510103_应用电子技术/DD5832D6353B1811E38A4F60F40_C5C0E7D0_1F8DA3.pdf,documents/江苏/JSIT_江苏信息职业技术学院/微电子技术专业群/510103_应用电子技术/江苏信息职业技术学院-微电子技术专业群-应用电子技术.pdf,学校-专业群-专业兜底,https://www.jsit.edu.cn/jwc/info/1029/2862.htm,https://www.jsit.edu.cn/__local/C/EE/F4/DD5832D6353B1811E38A4F60F40_C5C0E7D0_1F8DA3.pdf,4bd531db64fa9460164eabd733ede1fb820a3a57c69cf831a3042722ecebdf0c,已执行
JSIT-510402/510101,DD5832D6353B1811E38A4F60F40_C5C0E7D0_1F8DA3.pdf,江苏信息职业技术学院-微电子技术专业群-电子信息工程技术.pdf,documents/江苏/JSIT_江苏信息职业技术学院/微电子技术专业群/510101_电子信息工程技术/DD5832D6353B1811E38A4F60F40_C5C0E7D0_1F8DA3.pdf,documents/江苏/JSIT_江苏信息职业技术学院/微电子技术专业群/510101_电子信息工程技术/江苏信息职业技术学院-微电子技术专业群-电子信息工程技术.pdf,学校-专业群-专业兜底,https://www.jsit.edu.cn/jwc/info/1029/2862.htm,https://www.jsit.edu.cn/__local/C/EE/F4/DD5832D6353B1811E38A4F60F40_C5C0E7D0_1F8DA3.pdf,4bd531db64fa9460164eabd733ede1fb820a3a57c69cf831a3042722ecebdf0c,已执行
JSIT-510402/510108,DD5832D6353B1811E38A4F60F40_C5C0E7D0_1F8DA3.pdf,江苏信息职业技术学院-微电子技术专业群-智能产品开发与应用.pdf,documents/江苏/JSIT_江苏信息职业技术学院/微电子技术专业群/510108_智能产品开发与应用/DD5832D6353B1811E38A4F60F40_C5C0E7D0_1F8DA3.pdf,documents/江苏/JSIT_江苏信息职业技术学院/微电子技术专业群/510108_智能产品开发与应用/江苏信息职业技术学院-微电子技术专业群-智能产品开发与应用.pdf,学校-专业群-专业兜底,https://www.jsit.edu.cn/jwc/info/1029/2862.htm,https://www.jsit.edu.cn/__local/C/EE/F4/DD5832D6353B1811E38A4F60F40_C5C0E7D0_1F8DA3.pdf,4bd531db64fa9460164eabd733ede1fb820a3a57c69cf831a3042722ecebdf0c,已执行
JSFPC-490101/490101,03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,1.2025年食品学院人才培养方案.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490101_食品智能加工技术/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490101_食品智能加工技术/1.2025年食品学院人才培养方案.pdf,官网附件标题,https://jw.jsfpc.edu.cn/2026/0401/c2934a86056/page.htm,https://jw.jsfpc.edu.cn/_upload/article/files/0c/9f/ef026153497486283e5b3bed1134/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,948bb9a2f69023554740f6bb6ce2a33c9f707f81b83c4b5a55a13290c1529f70,已执行
JSFPC-490101/490103,03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,1.2025年食品学院人才培养方案.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490103_食品营养与健康/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490103_食品营养与健康/1.2025年食品学院人才培养方案.pdf,官网附件标题,https://jw.jsfpc.edu.cn/2026/0401/c2934a86056/page.htm,https://jw.jsfpc.edu.cn/_upload/article/files/0c/9f/ef026153497486283e5b3bed1134/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,948bb9a2f69023554740f6bb6ce2a33c9f707f81b83c4b5a55a13290c1529f70,已执行
JSFPC-490101/490209,03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,1.2025年食品学院人才培养方案.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490209_食品药品监督管理/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490209_食品药品监督管理/1.2025年食品学院人才培养方案.pdf,官网附件标题,https://jw.jsfpc.edu.cn/2026/0401/c2934a86056/page.htm,https://jw.jsfpc.edu.cn/_upload/article/files/0c/9f/ef026153497486283e5b3bed1134/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,948bb9a2f69023554740f6bb6ce2a33c9f707f81b83c4b5a55a13290c1529f70,已执行
JSFPC-490101/490104,03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,1.2025年食品学院人才培养方案.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490104_食品检验检测技术/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490104_食品检验检测技术/1.2025年食品学院人才培养方案.pdf,官网附件标题,https://jw.jsfpc.edu.cn/2026/0401/c2934a86056/page.htm,https://jw.jsfpc.edu.cn/_upload/article/files/0c/9f/ef026153497486283e5b3bed1134/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,948bb9a2f69023554740f6bb6ce2a33c9f707f81b83c4b5a55a13290c1529f70,已执行
JSFPC-490101/490102,03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,1.2025年食品学院人才培养方案.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490102_食品质量与安全/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,documents/江苏/JSFPC_江苏食品药品职业技术学院/食品智能加工技术专业群/490102_食品质量与安全/1.2025年食品学院人才培养方案.pdf,官网附件标题,https://jw.jsfpc.edu.cn/2026/0401/c2934a86056/page.htm,https://jw.jsfpc.edu.cn/_upload/article/files/0c/9f/ef026153497486283e5b3bed1134/03637d10-ca1d-489b-a69d-8e4cf4077bb9.pdf,948bb9a2f69023554740f6bb6ce2a33c9f707f81b83c4b5a55a13290c1529f70,已执行
JSSC-460501/460501,fb79923b-69e7-4088-b329-1e4108603f0f.pdf,（船舶与海洋工程学院）2025级专业人才培养方案.pdf,documents/江苏/JSSC_江苏航运职业技术学院/船舶工程技术专业群/460501_船舶工程技术/fb79923b-69e7-4088-b329-1e4108603f0f.pdf,documents/江苏/JSSC_江苏航运职业技术学院/船舶工程技术专业群/460501_船舶工程技术/（船舶与海洋工程学院）2025级专业人才培养方案.pdf,官网附件标题,https://www.jssc.edu.cn/cbhyx/2025/0718/c3967a62374/page.htm,https://www.jssc.edu.cn/_upload/article/files/fd/64/8119d08d4f708923f07dfccdfa0a/fb79923b-69e7-4088-b329-1e4108603f0f.pdf,2aa099f27381fcb9934fa762ae795be266041c346ea48c5aa4f081b1b16423a2,已执行
JSSC-460501/460510,fb79923b-69e7-4088-b329-1e4108603f0f.pdf,（船舶与海洋工程学院）2025级专业人才培养方案.pdf,documents/江苏/JSSC_江苏航运职业技术学院/船舶工程技术专业群/460510_海洋工程装备技术/fb79923b-69e7-4088-b329-1e4108603f0f.pdf,documents/江苏/JSSC_江苏航运职业技术学院/船舶工程技术专业群/460510_海洋工程装备技术/（船舶与海洋工程学院）2025级专业人才培养方案.pdf,官网附件标题,https://www.jssc.edu.cn/cbhyx/2025/0718/c3967a62374/page.htm,https://www.jssc.edu.cn/_upload/article/files/fd/64/8119d08d4f708923f07dfccdfa0a/fb79923b-69e7-4088-b329-1e4108603f0f.pdf,2aa099f27381fcb9934fa762ae795be266041c346ea48c5aa4f081b1b16423a2,已执行
JSSC-460501/460502,7896f949-2ecf-478c-8d7d-8b6575a19325.pdf,（轮机工程学院）2025级专业人才培养方案.pdf,documents/江苏/JSSC_江苏航运职业技术学院/船舶工程技术专业群/460502_船舶动力工程技术/7896f949-2ecf-478c-8d7d-8b6575a19325.pdf,documents/江苏/JSSC_江苏航运职业技术学院/船舶工程技术专业群/460502_船舶动力工程技术/（轮机工程学院）2025级专业人才培养方案.pdf,官网附件标题,https://www.jssc.edu.cn/ljgcx/2025/0717/c3540a62357/page.htm,https://www.jssc.edu.cn/_upload/article/files/26/99/a911ee564f169069cda1fa793253/7896f949-2ecf-478c-8d7d-8b6575a19325.pdf,ff0de7e88b936b57cb60ad9ea56283d41c129f9b3a2b265c13977fc50855f033,已执行
JSSC-460501/500308,7896f949-2ecf-478c-8d7d-8b6575a19325.pdf,（轮机工程学院）2025级专业人才培养方案.pdf,documents/江苏/JSSC_江苏航运职业技术学院/船舶工程技术专业群/500308_船舶电子电气技术/7896f949-2ecf-478c-8d7d-8b6575a19325.pdf,documents/江苏/JSSC_江苏航运职业技术学院/船舶工程技术专业群/500308_船舶电子电气技术/（轮机工程学院）2025级专业人才培养方案.pdf,官网附件标题,https://www.jssc.edu.cn/ljgcx/2025/0717/c3540a62357/page.htm,https://www.jssc.edu.cn/_upload/article/files/26/99/a911ee564f169069cda1fa793253/7896f949-2ecf-478c-8d7d-8b6575a19325.pdf,ff0de7e88b936b57cb60ad9ea56283d41c129f9b3a2b265c13977fc50855f033,已执行
JQTU-430302/430302,25091454ay1s.pdf,酒泉职业技术大学-风力发电工程技术专业群-风力发电工程技术.pdf,documents/甘肃/JQTU_酒泉职业技术大学/风力发电工程技术专业群/430302_风力发电工程技术/25091454ay1s.pdf,documents/甘肃/JQTU_酒泉职业技术大学/风力发电工程技术专业群/430302_风力发电工程技术/酒泉职业技术大学-风力发电工程技术专业群-风力发电工程技术.pdf,学校-专业群-专业兜底,https://xny.jqtu.edu.cn/u/cms/xnygcxy/202606/25091454ay1s.pdf,https://xny.jqtu.edu.cn/u/cms/xnygcxy/202606/25091454ay1s.pdf,0fc6400f2dc6c42f66d2c1f98a4e7a801f6ab595a21711342fb8364e74f04d5d,已执行
IMVCCE-470205/470201,c648611a-64f5-4c19-89ae-5d0064430b2f.pdf,内蒙古化工职业学院-煤化工技术专业群-应用化工技术.pdf,documents/内蒙古/IMVCCE_内蒙古化工职业学院/煤化工技术专业群/470201_应用化工技术/c648611a-64f5-4c19-89ae-5d0064430b2f.pdf,documents/内蒙古/IMVCCE_内蒙古化工职业学院/煤化工技术专业群/470201_应用化工技术/内蒙古化工职业学院-煤化工技术专业群-应用化工技术.pdf,学校-专业群-专业兜底,https://www.hgzyxy.com.cn/_upload/article/files/67/f2/5866e97746e2a07a7830620ee6f7/c648611a-64f5-4c19-89ae-5d0064430b2f.pdf,https://www.hgzyxy.com.cn/_upload/article/files/67/f2/5866e97746e2a07a7830620ee6f7/c648611a-64f5-4c19-89ae-5d0064430b2f.pdf,ce268594f5ccdedeb4b8253a42b6df4cf4b831c2d95f44357e746271ab6537a8,已执行
WZVTC-460203/460203,7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,上册.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460203_电机与电器技术/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460203_电机与电器技术/上册.pdf,官网链接文字,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,76c193ed9d3c12756f3665d1f18eef2420791d3816e052e0bafb4524a2dde22c,已执行
WZVTC-460203/460306,7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,上册.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460306_电气自动化技术/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460306_电气自动化技术/上册.pdf,官网链接文字,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,76c193ed9d3c12756f3665d1f18eef2420791d3816e052e0bafb4524a2dde22c,已执行
WZVTC-460203/510101,7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,上册.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/510101_电子信息工程技术/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/510101_电子信息工程技术/上册.pdf,官网链接文字,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,76c193ed9d3c12756f3665d1f18eef2420791d3816e052e0bafb4524a2dde22c,已执行
WZVTC-460203/460301,7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,上册.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460301_机电一体化技术/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460301_机电一体化技术/上册.pdf,官网链接文字,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,76c193ed9d3c12756f3665d1f18eef2420791d3816e052e0bafb4524a2dde22c,已执行
WZVTC-460203/460101,7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,上册.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460101_机械设计与制造/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460101_机械设计与制造/上册.pdf,官网链接文字,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,76c193ed9d3c12756f3665d1f18eef2420791d3816e052e0bafb4524a2dde22c,已执行
WZVTC-460203/460305,7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,上册.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460305_工业机器人技术/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,documents/浙江/WZVTC_温州职业技术学院/电机与电器技术专业群/460305_工业机器人技术/上册.pdf,官网链接文字,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,https://jwc.wzvtc.cn/_upload/article/files/66/d0/2f88ce014e20a33473f01b007da0/7ef094d8-009c-4ceb-9373-44a216fa590d.pdf,76c193ed9d3c12756f3665d1f18eef2420791d3816e052e0bafb4524a2dde22c,已执行
